Data,Conteúdo,Título do vídeo,Horário de publicação do vídeo,Duração,Visualizações intencionais
2025-07-21,VZKUW1_M8mU,Piores momentos do futebol. #futebol #futebolmelhoresmomentos #shorts,"Dec 4, 2024",35,0
2025-07-22,VZKUW1_M8mU,Piores momentos do futebol. #futebol #futebolmelhoresmomentos #shorts,"Dec 4, 2024",35,0
2025-07-23,VZKUW1_M8mU,Piores momentos do futebol. #futebol #futebolmelhoresmomentos #shorts,"Dec 4, 2024",35,0
2025-07-24,VZKUW1_M8mU,Piores momentos do futebol. #futebol #futebolmelhoresmomentos #shorts,"Dec 4, 2024",35,0
2025-07-25,VZKUW1_M8mU,Piores momentos do futebol. #futebol #futebolmelhoresmomentos #shorts,"Dec 4, 2024",35,0
2025-07-26,VZKUW1_M8mU,Piores momentos do futebol. #futebol #futebolmelhoresmomentos #shorts,"Dec 4, 2024",35,0
2025-07-27,VZKUW1_M8mU,Piores momentos do futebol. #futebol #futebolmelhoresmomentos #shorts,"Dec 4, 2024",35,0
2025-07-28,VZKUW1_M8mU,Piores momentos do futebol. #futebol #futebolmelhoresmomentos #shorts,"Dec 4, 2024",35,0
2025-07-29,VZKUW1_M8mU,Piores momentos do futebol. #futebol #futebolmelhoresmomentos #shorts,"Dec 4, 2024",35,0
2025-07-30,VZKUW1_M8mU,Piores momentos do futebol. #futebol #futebolmelhoresmomentos #shorts,"Dec 4, 2024",35,0
2025-07-31,VZKUW1_M8mU,Piores momentos do futebol. #futebol #futebolmelhoresmomentos #shorts,"Dec 4, 2024",35,0
2025-08-01,VZKUW1_M8mU,Piores momentos do futebol. #futebol #futebolmelhoresmomentos #shorts,"Dec 4, 2024",35,0
2025-08-02,VZKUW1_M8mU,Piores momentos do futebol. #futebol #futebolmelhoresmomentos #shorts,"Dec 4, 2024",35,0
2025-08-03,VZKUW1_M8mU,Piores momentos do futebol. #futebol #futebolmelhoresmomentos #shorts,"Dec 4, 2024",35,0
2025-08-04,VZKUW1_M8mU,Piores momentos do futebol. #futebol #futebolmelhoresmomentos #shorts,"Dec 4, 2024",35,0
2025-08-05,VZKUW1_M8mU,Piores momentos do futebol. #futebol #futebolmelhoresmomentos #shorts,"Dec 4, 2024",35,0
2025-08-06,VZKUW1_M8mU,Piores momentos do futebol. #futebol #futebolmelhoresmomentos #shorts,"Dec 4, 2024",35,0
2025-08-07,VZKUW1_M8mU,Piores momentos do futebol. #futebol #futebolmelhoresmomentos #shorts,"Dec 4, 2024",35,0
2025-08-08,VZKUW1_M8mU,Piores momentos do futebol. #futebol #futebolmelhoresmomentos #shorts,"Dec 4, 2024",35,0
2025-08-09,VZKUW1_M8mU,Piores momentos do futebol. #futebol #futebolmelhoresmomentos #shorts,"Dec 4, 2024",35,0
2025-08-10,VZKUW1_M8mU,Piores momentos do futebol. #futebol #futebolmelhoresmomentos #shorts,"Dec 4, 2024",35,0
2025-08-11,VZKUW1_M8mU,Piores momentos do futebol. #futebol #futebolmelhoresmomentos #shorts,"Dec 4, 2024",35,0
2025-08-12,VZKUW1_M8mU,Piores momentos do futebol. #futebol #futebolmelhoresmomentos #shorts,"Dec 4, 2024",35,0
2025-08-13,VZKUW1_M8mU,Piores momentos do futebol. #futebol #futebolmelhoresmomentos #shorts,"Dec 4, 2024",35,0
2025-08-14,VZKUW1_M8mU,Piores momentos do futebol. #futebol #futebolmelhoresmomentos #shorts,"Dec 4, 2024",35,0
2025-08-15,VZKUW1_M8mU,Piores momentos do futebol. #futebol #futebolmelhoresmomentos #shorts,"Dec 4, 2024",35,0
2025-08-16,VZKUW1_M8mU,Piores momentos do futebol. #futebol #futebolmelhoresmomentos #shorts,"Dec 4, 2024",35,0
2025-08-17,VZKUW1_M8mU,Piores momentos do futebol. #futebol #futebolmelhoresmomentos #shorts,"Dec 4, 2024",35,0
2025-08-18,VZKUW1_M8mU,Piores momentos do futebol. #futebol #futebolmelhoresmomentos #shorts,"Dec 4, 2024",35,0
2025-08-19,VZKUW1_M8mU,Piores momentos do futebol. #futebol #futebolmelhoresmomentos #shorts,"Dec 4, 2024",35,0
2025-08-20,VZKUW1_M8mU,Piores momentos do futebol. #futebol #futebolmelhoresmomentos #shorts,"Dec 4, 2024",35,0
2025-08-21,VZKUW1_M8mU,Piores momentos do futebol. #futebol #futebolmelhoresmomentos #shorts,"Dec 4, 2024",35,0
2025-08-22,VZKUW1_M8mU,Piores momentos do futebol. #futebol #futebolmelhoresmomentos #shorts,"Dec 4, 2024",35,0
2025-08-23,VZKUW1_M8mU,Piores momentos do futebol. #futebol #futebolmelhoresmomentos #shorts,"Dec 4, 2024",35,0
2025-08-24,VZKUW1_M8mU,Piores momentos do futebol. #futebol #futebolmelhoresmomentos #shorts,"Dec 4, 2024",35,0
2025-08-25,VZKUW1_M8mU,Piores momentos do futebol. #futebol #futebolmelhoresmomentos #shorts,"Dec 4, 2024",35,0
2025-08-26,VZKUW1_M8mU,Piores momentos do futebol. #futebol #futebolmelhoresmomentos #shorts,"Dec 4, 2024",35,0
2025-08-27,VZKUW1_M8mU,Piores momentos do futebol. #futebol #futebolmelhoresmomentos #shorts,"Dec 4, 2024",35,0
2025-08-28,VZKUW1_M8mU,Piores momentos do futebol. #futebol #futebolmelhoresmomentos #shorts,"Dec 4, 2024",35,0
2025-08-29,VZKUW1_M8mU,Piores momentos do futebol. #futebol #futebolmelhoresmomentos #shorts,"Dec 4, 2024",35,0
2025-08-30,VZKUW1_M8mU,Piores momentos do futebol. #futebol #futebolmelhoresmomentos #shorts,"Dec 4, 2024",35,0
2025-08-31,VZKUW1_M8mU,Piores momentos do futebol. #futebol #futebolmelhoresmomentos #shorts,"Dec 4, 2024",35,0
2025-09-01,VZKUW1_M8mU,Piores momentos do futebol. #futebol #futebolmelhoresmomentos #shorts,"Dec 4, 2024",35,0
2025-09-02,VZKUW1_M8mU,Piores momentos do futebol. #futebol #futebolmelhoresmomentos #shorts,"Dec 4, 2024",35,0
2025-09-03,VZKUW1_M8mU,Piores momentos do futebol. #futebol #futebolmelhoresmomentos #shorts,"Dec 4, 2024",35,0
2025-09-04,VZKUW1_M8mU,Piores momentos do futebol. #futebol #futebolmelhoresmomentos #shorts,"Dec 4, 2024",35,0
2025-09-05,VZKUW1_M8mU,Piores momentos do futebol. #futebol #futebolmelhoresmomentos #shorts,"Dec 4, 2024",35,0
2025-09-06,VZKUW1_M8mU,Piores momentos do futebol. #futebol #futebolmelhoresmomentos #shorts,"Dec 4, 2024",35,0
2025-09-07,VZKUW1_M8mU,Piores momentos do futebol. #futebol #futebolmelhoresmomentos #shorts,"Dec 4, 2024",35,0
2025-09-08,VZKUW1_M8mU,Piores momentos do futebol. #futebol #futebolmelhoresmomentos #shorts,"Dec 4, 2024",35,0
2025-09-09,VZKUW1_M8mU,Piores momentos do futebol. #futebol #futebolmelhoresmomentos #shorts,"Dec 4, 2024",35,0
2025-09-10,VZKUW1_M8mU,Piores momentos do futebol. #futebol #futebolmelhoresmomentos #shorts,"Dec 4, 2024",35,0
2025-09-11,VZKUW1_M8mU,Piores momentos do futebol. #futebol #futebolmelhoresmomentos #shorts,"Dec 4, 2024",35,0
2025-09-12,VZKUW1_M8mU,Piores momentos do futebol. #futebol #futebolmelhoresmomentos #shorts,"Dec 4, 2024",35,0
2025-09-13,VZKUW1_M8mU,Piores momentos do futebol. #futebol #futebolmelhoresmomentos #shorts,"Dec 4, 2024",35,0
2025-09-14,VZKUW1_M8mU,Piores momentos do futebol. #futebol #futebolmelhoresmomentos #shorts,"Dec 4, 2024",35,0
2025-09-15,VZKUW1_M8mU,Piores momentos do futebol. #futebol #futebolmelhoresmomentos #shorts,"Dec 4, 2024",35,0
2025-09-16,VZKUW1_M8mU,Piores momentos do futebol. #futebol #futebolmelhoresmomentos #shorts,"Dec 4, 2024",35,0
2025-09-17,VZKUW1_M8mU,Piores momentos do futebol. #futebol #futebolmelhoresmomentos #shorts,"Dec 4, 2024",35,0
2025-09-18,VZKUW1_M8mU,Piores momentos do futebol. #futebol #futebolmelhoresmomentos #shorts,"Dec 4, 2024",35,0
2025-09-19,VZKUW1_M8mU,Piores momentos do futebol. #futebol #futebolmelhoresmomentos #shorts,"Dec 4, 2024",35,0
2025-09-20,VZKUW1_M8mU,Piores momentos do futebol. #futebol #futebolmelhoresmomentos #shorts,"Dec 4, 2024",35,0
2025-09-21,VZKUW1_M8mU,Piores momentos do futebol. #futebol #futebolmelhoresmomentos #shorts,"Dec 4, 2024",35,0
2025-09-22,VZKUW1_M8mU,Piores momentos do futebol. #futebol #futebolmelhoresmomentos #shorts,"Dec 4, 2024",35,0
2025-09-23,VZKUW1_M8mU,Piores momentos do futebol. #futebol #futebolmelhoresmomentos #shorts,"Dec 4, 2024",35,0
2025-09-24,VZKUW1_M8mU,Piores momentos do futebol. #futebol #futebolmelhoresmomentos #shorts,"Dec 4, 2024",35,0
2025-09-25,VZKUW1_M8mU,Piores momentos do futebol. #futebol #futebolmelhoresmomentos #shorts,"Dec 4, 2024",35,0
2025-09-26,VZKUW1_M8mU,Piores momentos do futebol. #futebol #futebolmelhoresmomentos #shorts,"Dec 4, 2024",35,0
2025-09-27,VZKUW1_M8mU,Piores momentos do futebol. #futebol #futebolmelhoresmomentos #shorts,"Dec 4, 2024",35,0
2025-09-28,VZKUW1_M8mU,Piores momentos do futebol. #futebol #futebolmelhoresmomentos #shorts,"Dec 4, 2024",35,0
2025-09-29,VZKUW1_M8mU,Piores momentos do futebol. #futebol #futebolmelhoresmomentos #shorts,"Dec 4, 2024",35,0
2025-09-30,VZKUW1_M8mU,Piores momentos do futebol. #futebol #futebolmelhoresmomentos #shorts,"Dec 4, 2024",35,0
2025-10-01,VZKUW1_M8mU,Piores momentos do futebol. #futebol #futebolmelhoresmomentos #shorts,"Dec 4, 2024",35,0
2025-10-02,VZKUW1_M8mU,Piores momentos do futebol. #futebol #futebolmelhoresmomentos #shorts,"Dec 4, 2024",35,0
2025-10-03,VZKUW1_M8mU,Piores momentos do futebol. #futebol #futebolmelhoresmomentos #shorts,"Dec 4, 2024",35,0
2025-10-04,VZKUW1_M8mU,Piores momentos do futebol. #futebol #futebolmelhoresmomentos #shorts,"Dec 4, 2024",35,0
2025-10-05,VZKUW1_M8mU,Piores momentos do futebol. #futebol #futebolmelhoresmomentos #shorts,"Dec 4, 2024",35,0
2025-10-06,VZKUW1_M8mU,Piores momentos do futebol. #futebol #futebolmelhoresmomentos #shorts,"Dec 4, 2024",35,0
2025-10-07,VZKUW1_M8mU,Piores momentos do futebol. #futebol #futebolmelhoresmomentos #shorts,"Dec 4, 2024",35,0
2025-10-08,VZKUW1_M8mU,Piores momentos do futebol. #futebol #futebolmelhoresmomentos #shorts,"Dec 4, 2024",35,1
2025-10-09,VZKUW1_M8mU,Piores momentos do futebol. #futebol #futebolmelhoresmomentos #shorts,"Dec 4, 2024",35,0
2025-10-10,VZKUW1_M8mU,Piores momentos do futebol. #futebol #futebolmelhoresmomentos #shorts,"Dec 4, 2024",35,0
2025-10-11,VZKUW1_M8mU,Piores momentos do futebol. #futebol #futebolmelhoresmomentos #shorts,"Dec 4, 2024",35,0
2025-10-12,VZKUW1_M8mU,Piores momentos do futebol. #futebol #futebolmelhoresmomentos #shorts,"Dec 4, 2024",35,1
2025-10-13,VZKUW1_M8mU,Piores momentos do futebol. #futebol #futebolmelhoresmomentos #shorts,"Dec 4, 2024",35,0
2025-10-14,VZKUW1_M8mU,Piores momentos do futebol. #futebol #futebolmelhoresmomentos #shorts,"Dec 4, 2024",35,0
2025-10-15,VZKUW1_M8mU,Piores momentos do futebol. #futebol #futebolmelhoresmomentos #shorts,"Dec 4, 2024",35,6
2025-10-16,VZKUW1_M8mU,Piores momentos do futebol. #futebol #futebolmelhoresmomentos #shorts,"Dec 4, 2024",35,2
2025-10-17,VZKUW1_M8mU,Piores momentos do futebol. #futebol #futebolmelhoresmomentos #shorts,"Dec 4, 2024",35,1
2025-10-18,VZKUW1_M8mU,Piores momentos do futebol. #futebol #futebolmelhoresmomentos #shorts,"Dec 4, 2024",35,8
2025-10-19,VZKUW1_M8mU,Piores momentos do futebol. #futebol #futebolmelhoresmomentos #shorts,"Dec 4, 2024",35,2
2025-10-20,VZKUW1_M8mU,Piores momentos do futebol. #futebol #futebolmelhoresmomentos #shorts,"Dec 4, 2024",35,0
2025-10-21,VZKUW1_M8mU,Piores momentos do futebol. #futebol #futebolmelhoresmomentos #shorts,"Dec 4, 2024",35,0
2025-10-22,VZKUW1_M8mU,Piores momentos do futebol. #futebol #futebolmelhoresmomentos #shorts,"Dec 4, 2024",35,1
2025-10-23,VZKUW1_M8mU,Piores momentos do futebol. #futebol #futebolmelhoresmomentos #shorts,"Dec 4, 2024",35,0
2025-10-24,VZKUW1_M8mU,Piores momentos do futebol. #futebol #futebolmelhoresmomentos #shorts,"Dec 4, 2024",35,0
2025-10-25,VZKUW1_M8mU,Piores momentos do futebol. #futebol #futebolmelhoresmomentos #shorts,"Dec 4, 2024",35,0
2025-10-26,VZKUW1_M8mU,Piores momentos do futebol. #futebol #futebolmelhoresmomentos #shorts,"Dec 4, 2024",35,0
2025-10-27,VZKUW1_M8mU,Piores momentos do futebol. #futebol #futebolmelhoresmomentos #shorts,"Dec 4, 2024",35,0
2025-10-28,VZKUW1_M8mU,Piores momentos do futebol. #futebol #futebolmelhoresmomentos #shorts,"Dec 4, 2024",35,0
2025-10-29,VZKUW1_M8mU,Piores momentos do futebol. #futebol #futebolmelhoresmomentos #shorts,"Dec 4, 2024",35,0
2025-10-30,VZKUW1_M8mU,Piores momentos do futebol. #futebol #futebolmelhoresmomentos #shorts,"Dec 4, 2024",35,0
2025-10-31,VZKUW1_M8mU,Piores momentos do futebol. #futebol #futebolmelhoresmomentos #shorts,"Dec 4, 2024",35,0
2025-11-01,VZKUW1_M8mU,Piores momentos do futebol. #futebol #futebolmelhoresmomentos #shorts,"Dec 4, 2024",35,0
2025-11-02,VZKUW1_M8mU,Piores momentos do futebol. #futebol #futebolmelhoresmomentos #shorts,"Dec 4, 2024",35,0
2025-11-03,VZKUW1_M8mU,Piores momentos do futebol. #futebol #futebolmelhoresmomentos #shorts,"Dec 4, 2024",35,0
2025-11-04,VZKUW1_M8mU,Piores momentos do futebol. #futebol #futebolmelhoresmomentos #shorts,"Dec 4, 2024",35,0
2025-11-05,VZKUW1_M8mU,Piores momentos do futebol. #futebol #futebolmelhoresmomentos #shorts,"Dec 4, 2024",35,0
2025-11-06,VZKUW1_M8mU,Piores momentos do futebol. #futebol #futebolmelhoresmomentos #shorts,"Dec 4, 2024",35,0
2025-11-07,VZKUW1_M8mU,Piores momentos do futebol. #futebol #futebolmelhoresmomentos #shorts,"Dec 4, 2024",35,0
2025-11-08,VZKUW1_M8mU,Piores momentos do futebol. #futebol #futebolmelhoresmomentos #shorts,"Dec 4, 2024",35,0
2025-11-09,VZKUW1_M8mU,Piores momentos do futebol. #futebol #futebolmelhoresmomentos #shorts,"Dec 4, 2024",35,0
2025-11-10,VZKUW1_M8mU,Piores momentos do futebol. #futebol #futebolmelhoresmomentos #shorts,"Dec 4, 2024",35,0
2025-11-11,VZKUW1_M8mU,Piores momentos do futebol. #futebol #futebolmelhoresmomentos #shorts,"Dec 4, 2024",35,0
2025-11-12,VZKUW1_M8mU,Piores momentos do futebol. #futebol #futebolmelhoresmomentos #shorts,"Dec 4, 2024",35,0
2025-11-13,VZKUW1_M8mU,Piores momentos do futebol. #futebol #futebolmelhoresmomentos #shorts,"Dec 4, 2024",35,0
2024-11-14,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2024-11-15,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2024-11-16,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2024-11-17,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2024-11-18,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2024-11-19,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2024-11-20,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2024-11-21,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2024-11-22,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2024-11-23,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2024-11-24,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2024-11-25,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2024-11-26,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2024-11-27,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2024-11-28,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2024-11-29,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2024-11-30,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2024-12-01,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2024-12-02,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2024-12-03,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2024-12-04,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2024-12-05,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2024-12-06,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2024-12-07,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2024-12-08,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2024-12-09,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2024-12-10,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2024-12-11,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2024-12-12,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2024-12-13,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2024-12-14,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2024-12-15,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2024-12-16,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2024-12-17,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2024-12-18,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2024-12-19,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2024-12-20,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2024-12-21,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2024-12-22,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2024-12-23,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2024-12-24,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2024-12-25,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2024-12-26,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2024-12-27,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2024-12-28,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2024-12-29,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2024-12-30,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2024-12-31,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2025-01-01,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2025-01-02,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2025-01-03,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2025-01-04,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2025-01-05,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2025-01-06,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2025-01-07,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2025-01-08,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2025-01-09,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2025-01-10,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2025-01-11,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2025-01-12,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2025-01-13,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
